Unique_ID,ID_No,AnnPer,Functional group,CSR,Family,Name,Host No Host,R.Nodes.1,C.R.Nodes.1,R.Nodes.2,C.R.Nodes.2,R.Nodes.3,C.R.Nodes.3,R.Nodes.4,C.R.Nodes.4,R.Nodes.5,C.R.Nodes.F,Leaf.1,Leaf.2,Leaf.3,Leaf.4,Leaf.5,L.leaf,Width.1,Width.2,Width.3,Width.4,Width.5,W.width,Height.1,Height.2,Height.3,Height.4,Height.5,H.height
366,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,1,1,18,19,10,29,0,29,5.6,5.8,6.3,0,0,6.3,10.2,20.8,38.3,0,0,38.3,10.6,35.3,83.8,0,0,83.8
367,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,7,7,20,27,0,27,4.6,5.9,6,4.5,0,6,10.9,12.3,32.9,47.1,0,47.1,9.9,22.8,79.5,94.7,0,94.7
368,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,16,16,0,16,2.8,5,4.6,4.7,0,5,7.7,11,30.1,54.3,0,54.3,8.6,24.1,27.3,49.9,0,49.9
369,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,1,1,39,40,17,57,0,57,5.6,5.6,5.4,4.1,0,5.6,12.9,18.9,60.6,57.3,0,60.6,10.9,35.5,97.6,109.4,0,109.4
986,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,1,1,0,1,1,2,2.8,2.5,0,2.8,2.5,4,6.3,9.7,0,9.7,2.5,4.5,7.5,10.7,0,10.7
987,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,5,5,1,6,2.2,5.5,4,3.8,0,5.5,6.2,14.7,13.5,17.5,0,17.5,5.5,14.7,13.2,19.5,0,19.5
988,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,2,2,7,9,0,9,2.6,2.4,4.2,2.9,0,4.2,5.9,6.7,22.4,15.8,0,22.4,6.5,12.4,32.1,21.2,0,32.1
989,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,5,5,0,5,1.6,1.4,3.3,3.8,0,3.8,4.3,4,6.9,14.5,0,14.5,4.9,4.6,10.3,18.3,0,18.3
990,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,10,10,11,21,0,21,4.3,4.5,5.1,0,0,5.1,8.6,10.1,37.8,0,0,37.8,9.3,33.7,87.5,0,0,87.5
1292,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,21,Per,Grass,CSR,Poaceae,Festuca rubra,Host,0,0,0,0,0,0,0,0,0,0,2.5,3.7,2.9,0,0,3.7,6.5,7.8,8.9,0,0,8.9,10.1,9.3,7.8,0,0,10.1
749,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,1,1,0,1,2.2,2.3,2.3,4.4,0,4.4,4.4,0.5,7.3,9.2,0,9.2,4.9,6.3,8.6,14.2,0,14.2
750,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,3,3,0,3,0.8,2.4,4.5,0,0,4.5,3.1,5,8.7,0,0,8.7,1.9,5.9,17.1,0,0,17.1
751,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,1,1,20,21,23,44,0,44,6.2,6.1,6.9,4.5,0,6.9,12.5,13.2,36.4,49.5,0,49.5,11.8,28.1,69.1,61.6,0,69.1
752,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3.5,8.1,0,0,0,0,8.1,8,0,0,0,0,8
753,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,3.8,8,0,0,0,0,8,8.6,0,0,0,0,8.6
754,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,1,1,14,15,4,19,0,19,4,5.3,4.8,0,0,5.3,10.5,12.3,22.9,0,0,22.9,12.3,28.9,77.5,0,0,77.5
755,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,1.6,2.4,0,0,0,2.4,4.7,4.79,0,0,0,4.79,4.3,5.1,0,0,0,5.1
756,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,6,6,0,6,2.8,3,4.5,1.9,0,4.5,5.4,10.2,19.4,17.3,0,19.4,6.7,9.7,12.8,16.1,0,16.1
757,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2.6,3.7,0,0,0,3.7,6.5,6.7,0,0,0,6.7,7.9,8.6,0,0,0,8.6
758,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.9,0,0,0,0,4.9,6.3,0,0,0,0,6.3
759,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,4,4,29,33,8,41,0,41,7.5,7.3,4.9,0,0,7.5,14.8,30.5,50.7,0,0,50.7,19.9,51.3,100.2,0,0,100.2
760,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,2.9,5.7,5,0,0,0,5.7,6.5,3,0,0,0,6.5
761,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,11,11,0,11,2.7,4.5,3.3,3.4,0,4.5,5.6,7.2,12.7,18.5,0,18.5,6.6,7.9,12.4,21.7,0,21.7
762,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,1.3,4.3,4,0,0,4.3,3.8,9.5,8.9,0,0,9.5,3.8,19.4,17,0,0,19.4
763,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2.8,3.4,3,2.8,0,3.4,6.4,9.4,12,8.9,0,12,8.3,7.9,7.3,7.3,0,8.3
764,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,2,2,0,2,2.2,2.9,3,3.6,0,3.6,5,6.1,6.8,14.6,0,14.6,5.5,5.5,10.3,16.3,0,16.3
765,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,4,4,0,4,1.7,2.8,2.7,3,0,3,4.5,5.7,9,16.7,0,16.7,4.9,6.3,9,12.9,0,12.9
766,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,2,2,0,2,4.4,4.6,4.2,0,0,4.6,9.2,12.9,20.7,0,0,20.7,8,12.9,26.3,0,0,26.3
767,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,2,2,21,23,16,39,0,39,5,6,6.4,3.8,0,6.4,12.1,16.2,36.8,42.9,0,42.9,15.4,37.6,110,95.1,0,110
768,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2,3.7,0,0,0,3.7,4.8,6,0,0,0,6,5.9,9.2,0,0,0,9.2
769,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2,2.1,2.7,0,0,2.7,4.1,5,6,0,0,6,3.5,6.2,11.9,0,0,11.9
770,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,1,1,25,26,10,36,0,36,3.7,6.1,5.7,0,0,6.1,9.8,19.1,36.6,0,0,36.6,7.7,36.1,103.7,0,0,103.7
914,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,2.3,5.1,5.1,0,0,0,5.1,8.5,5.6,0,0,0,8.5
915,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,3,3,13,16,0,16,2.9,4.7,6.2,4.7,0,6.2,6.8,11.7,18,35.8,0,35.8,7,17,28.4,30.3,0,30.3
916,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,2,2,3,5,0,5,2.9,5,4.6,0,0,5,7.2,13.4,26.7,0,0,26.7,5.9,9.8,27.9,0,0,27.9
917,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,1.4,4.4,0,0,0,0,4.4,5.6,0,0,0,0,5.6
918,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,3,3,0,3,2,2,2.4,3.3,0,3.3,4.2,6.3,6.2,14.1,0,14.1,5.1,6.3,9,13,0,13
919,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,1.8,2,0,0,0,2,3.9,5.1,0,0,0,5.1,4.6,6.9,0,0,0,6.9
920,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,12,12,0,12,3.9,5,3.8,3.5,0,5,7.9,12.7,32.1,43.6,0,43.6,6.3,16.7,31.2,35,0,35
1294,22,Per,Forb,S/CSR,Rosaceae,Fragaria vesca,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.5,0,0,0,2.5,4.9,5,0,0,0,5,8.2,9.8,0,0,0,9.8
694,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.4,0,0,0,2.4,5.1,5.4,0,0,0,5.4,4.1,5,0,0,0,5
695,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0,0,0,1.8,3.4,3.4,0,0,0,3.4,5.4,6.2,0,0,0,6.2
696,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.9,1.8,0,0,0,1.9,5.1,5.2,0,0,0,5.2,3.5,4.8,0,0,0,4.8
697,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.2,3.2,0,0,3.2,4.4,5.2,5.9,0,0,5.9,5.2,7.2,8.1,0,0,8.1
698,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3.5,3.8,0,0,0,3.8,7,7.5,0,0,0,7.5,8.2,10.1,0,0,0,10.1
699,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2.5,2,0,0,0,2.5,5.7,3.66,0,0,0,5.7,5.5,4.7,0,0,0,5.5
700,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.9,2.1,0.6,0,0,2.1,4.4,4,3,0,0,4.4,4.9,6.8,4.5,0,0,6.8
701,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,1,1,1,2,0,2,0,2,7.7,8.8,3.7,0,0,8.8,15.8,15.8,12.2,0,0,15.8,19.2,29.8,28.5,0,0,29.8
702,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,4.6,3.9,1.9,0,0,4.6,9.6,8.4,5.9,0,0,9.6,9.6,9,9.6,0,0,9.6
703,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2.8,0,2.5,0,0,2.8,6.1,0,5.3,0,0,6.1,8.4,0,11.4,0,0,11.4
704,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.5,0,0,0,2.5,4.1,4.6,0,0,0,4.6,3.4,4.4,0,0,0,4.4
705,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2.6,3.1,0,0,0,3.1,5,6.1,0,0,0,6.1,7.5,5.5,0,0,0,7.5
706,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.6,2.5,0,0,0,2.5,3.6,3.8,0,0,0,3.8,5.6,4.2,0,0,0,5.6
707,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,5.9,2.2,0,0,0,5.9,7,6.5,0,0,0,7
708,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.3,2.1,0,0,0,2.1,4.4,4.5,0,0,0,4.5,5.6,6,0,0,0,6
709,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2,1.7,2,0,0,2,4.2,4.4,4.9,0,0,4.9,5,3.1,5.3,0,0,5.3
710,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,2.5,2.8,2.9,0,0,2.9,6.1,5.8,5.4,0,0,6.1,5,7.4,11.1,0,0,11.1
711,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,3.4,6.5,0,0,0,0,6.5,6.8,0,0,0,0,6.8
712,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3.3,3.1,0,0,0,3.3,5.5,6.9,0,0,0,6.9,6.6,8.7,0,0,0,8.7
713,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.5,2.3,0,0,0,2.3,4.7,5.1,0,0,0,5.1,3.4,4.6,0,0,0,4.6
714,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.7,0,0,0,1.8,4.1,4.3,0,0,0,4.3,3.9,3.3,0,0,0,3.9
715,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,1,1,0,1,6,5.1,0,0,0,6,11.7,11.7,0,0,0,11.7,16,17.6,0,0,0,17.6
844,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,1,1,0,1,0,1,5.2,5.5,4.6,0,0,5.5,12.2,13.1,8.3,0,0,13.1,13.4,21,24,0,0,24
845,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.2,2.1,0,0,0,2.1,4,4.1,0,0,0,4.1,8.1,5.9,0,0,0,8.1
846,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.3,1.9,0,0,0,1.9,4.3,4.3,0,0,0,4.3,6.9,5.3,0,0,0,6.9
847,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,4.1,3.1,0,0,0,4.1,7.7,4.8,0,0,0,7.7,8.3,7.7,0,0,0,8.3
848,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,3.7,6.6,0,0,0,0,6.6,7.7,0,0,0,0,7.7
849,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,5.9,0.9,0,0,0,5.9,12.3,3.2,0,0,0,12.3,9.5,10.5,0,0,0,10.5
850,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,3.5,0.1,0,0,0,3.5,6.9,1.7,0,0,0,6.9,7.1,6.2,0,0,0,7.1
1295,23,Per,Forb,SR,Amaryllidaceae,Galanthus nivalis,Host,0,0,0,0,0,0,0,0,0,0,1.6,0.1,0,0,0,1.6,3,3.5,0,0,0,3.5,3.6,4.3,0,0,0,4.3
133,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,4,4,1,5,0,5,5,6.8,3.5,0,0,6.8,10.4,12.4,6.6,0,0,12.4,7.8,15.6,37,0,0,37
134,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,1,1,2,3,0,3,0,3,7.3,6.3,1.6,0,0,7.3,14.9,21.2,16.9,0,0,21.2,18.6,35,36.2,0,0,36.2
135,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,22,22,27,49,1,50,0,50,10,8.9,3.9,0,0,10,21.9,33.7,33.3,0,0,33.7,25.4,74,93.2,0,0,93.2
136,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,6,6,31,37,2,39,0,39,7.5,6.5,5.3,0,0,7.5,13.5,26,41.8,0,0,41.8,20.7,48.5,94.8,0,0,94.8
137,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,16,16,22,38,4,42,0,42,10.2,8.2,4,0,0,10.2,33.6,47.6,59.1,0,0,59.1,25,63.4,82.2,0,0,82.2
138,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,14,14,30,44,0,44,0,44,9.9,10.2,4.3,0,0,10.2,14,30.6,42.9,0,0,42.9,27.8,91.3,86.3,0,0,91.3
139,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,3,3,3,6,1,7,0,7,5.2,5.5,3,0,0,5.5,9.3,16.2,23.2,0,0,23.2,10.7,33.3,43.4,0,0,43.4
140,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,1,1,8,9,1,10,0,10,8,9.6,4.2,0,0,9.6,16.4,19.5,22.3,0,0,22.3,16,35,49.7,0,0,49.7
141,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,3,3,0,3,0,3,7.1,8.6,1.9,0,0,8.6,16.1,13,12.9,0,0,16.1,15.5,24.9,31.3,0,0,31.3
142,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,1,1,9,10,0,10,0,10,8.2,7.3,3.5,0,0,8.2,17,16.9,21.6,0,0,21.6,13,35.4,54.3,0,0,54.3
143,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,3,3,6,9,0,9,0,9,7.4,6.9,1.8,0,0,7.4,14.5,18.5,22.3,0,0,22.3,15.9,49.3,52.8,0,0,52.8
144,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,3,3,1,4,1,5,0,5,9.7,10,4.3,0,0,10,19.2,23,17.7,0,0,23,21.1,39.5,49.9,0,0,49.9
145,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,6,6,1,7,1,8,0,8,6.4,7.6,0,0,0,7.6,17.4,29.1,0,0,0,29.1,16.5,34.4,0,0,0,34.4
146,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,7,7,23,30,2,32,0,32,8.5,6.2,4.4,0,0,8.5,15.3,23.8,29.2,0,0,29.2,23.5,46.6,62.6,0,0,62.6
147,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,1,1,3,4,0,4,0,4,7.6,6.3,3.1,0,0,7.6,13.7,16.5,13.6,0,0,16.5,14.2,27.4,30,0,0,30
148,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,23,23,15,38,0,38,0,38,11.3,9.4,3.1,0,0,11.3,32.3,47.6,40.3,0,0,47.6,36.3,84.9,95.8,0,0,95.8
149,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,2,2,0,2,0,2,7.5,8.3,3.3,0,0,8.3,15.7,16,14,0,0,16,13,31.8,42.3,0,0,42.3
151,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,1,1,6,7,1,8,0,8,8.1,8.2,4.4,0,0,8.2,15,12.7,13.7,0,0,15,16.9,42.6,64.6,0,0,64.6
152,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,4,4,11,15,3,18,0,18,8.5,7.6,4,0,0,8.5,18,21.9,39.1,0,0,39.1,18.5,54.9,44.7,0,0,54.9
153,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,13,13,6,19,0,19,7,7.4,4.8,3.4,0,7.4,15.4,21.6,35.4,38.9,0,38.9,14.5,26.3,48.2,54.3,0,54.3
154,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,4,4,3,7,0,7,3.9,3.7,3.4,0,0,3.9,7.1,7.1,23,0,0,23,8.7,16.5,25.5,0,0,25.5
935,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,6,6,4,10,0,10,6.8,6.8,6.9,0,0,6.9,13.4,23.4,26.4,0,0,26.4,11.4,25.9,39.8,0,0,39.8
936,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,8,8,21,29,4,33,0,33,7.3,7.4,3.1,0,0,7.4,17.4,29.5,36.1,0,0,36.1,18,47.9,60.8,0,0,60.8
937,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,4,4,0,4,0,4,5.8,6.3,3,0,0,6.3,10.8,11.8,12.4,0,0,12.4,12.4,32.9,42.9,0,0,42.9
938,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,3,3,0,3,0,3,4.4,5.6,2.8,0,0,5.6,8.5,11,9.6,0,0,11,5.7,15.8,25.5,0,0,25.5
940,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,2,2,11,13,3,16,0,16,7.7,10.8,5,0,0,10.8,15.8,26.8,22.7,0,0,26.8,14.5,40.8,69.2,0,0,69.2
941,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,0,0,1,1,0,1,3.1,3.2,4.7,0,0,4.7,5.8,7.6,12,0,0,12,7.4,11.2,19.4,0,0,19.4
1296,24,Ann,Forb,CR,Rubiaceae,Galium aparine,Host,0,0,0,0,0,0,0,0,0,0,0.6,1.4,4.1,4.5,0,4.5,2.2,3.6,7.9,6.5,0,7.9,2.3,3.2,6.8,8.8,0,8.8
45,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,2,2,0,2,0,2,2,3.9,4,2.4,0,4,4.2,9.1,10.8,12.7,0,12.7,4.3,11.6,21.5,24.1,0,24.1
46,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,2,2,18,20,8,28,0,28,5.7,7.8,7,0,0,7.8,13.4,26.7,34.7,0,0,34.7,13,30.6,48.5,0,0,48.5
47,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,1,1,37,38,31,69,0,69,7.5,8.3,5.9,4,0,8.3,16.3,25,44,47.7,0,47.7,15.4,30.5,32.2,33.4,0,33.4
48,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,9,9,0,9,2.6,3.1,3.5,2.7,0,3.5,6.1,6.8,9.4,13.4,0,13.4,7.6,10,9.4,15.1,0,15.1
49,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,17,17,0,17,3.2,3.1,4.3,5,0,5,7,6.2,22.8,21.6,0,22.8,6.1,5.5,15.2,28,0,28
50,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,1,1,5,6,0,6,1.8,3,4.5,3.1,0,4.5,4.1,6.2,8.5,11.7,0,11.7,2.8,6.2,18,26.1,0,26.1
51,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,3.4,4,0,0,0,4,7.8,9.1,0,0,0,9.1,6.3,8.7,0,0,0,8.7
52,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,8,8,10,18,0,18,4,4.6,3.9,0,0,4.6,9.6,15,32.3,0,0,32.3,7.3,15.7,39.5,0,0,39.5
53,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,8,8,12,20,0,20,4.8,4.9,5.4,0,0,5.4,10.5,12.9,29.8,0,0,29.8,8.8,18.6,32.5,0,0,32.5
54,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,1,1,1,2,6,8,0,8,5.1,5.5,3.5,0,0,5.5,11.7,26.1,21.7,0,0,26.1,12.3,22.5,23.1,0,0,23.1
55,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,3,3,13,16,0,16,4.7,4.4,2.9,0,0,4.7,7.2,14.5,22.8,0,0,22.8,10.5,19.9,16.1,0,0,19.9
56,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,29,29,0,29,1.9,2.7,4.3,4.2,0,4.3,4.4,5.9,19.4,29.5,0,29.5,2.7,4.8,17.8,39.4,0,39.4
57,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,1,1,1,2,16,18,0,18,3.4,4.7,3.1,3.1,0,4.7,7.4,15.7,18.7,26.4,0,26.4,9.3,16.1,19.3,32,0,32
58,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,1,1,0,1,6.1,6.8,0,0,0,6.8,12.2,13.9,0,0,0,13.9,12.2,16.5,0,0,0,16.5
59,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,1,1,8,9,2,11,0,11,4,3.1,2.7,0,0,4,7.9,10,19.2,0,0,19.2,10.9,25.3,20.8,0,0,25.3
60,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,3.7,4.4,0,0,0,4.4,7.6,7.8,0,0,0,7.8,7.4,10.1,0,0,0,10.1
61,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,23,23,0,23,3.7,4.6,3.4,0,0,4.6,8.6,9.3,16.7,0,0,16.7,8.3,13,13.9,0,0,13.9
62,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,2,2,9,11,8,19,0,19,5.4,6,6.3,0,0,6.3,11.9,23.5,13.5,0,0,23.5,12.1,23.5,72.5,0,0,72.5
63,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,4,4,0,4,2.1,3.3,3.2,4.5,3.64,4.5,5.2,6.5,5.9,10.8,8.54,10.8,4.5,5.5,11.8,18,15.7,18
64,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,2,3.4,0,0,0,3.4,4.4,7.8,0,0,0,7.8,5.6,9.4,0,0,0,9.4
65,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,2,3.3,0,0,0,3.3,5.2,4.3,0,0,0,5.2,6.4,7.4,0,0,0,7.4
66,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,13,13,0,13,1.5,3.7,3.2,0,0,3.7,4.1,6.2,8.9,0,0,8.9,5.2,8.8,12.6,0,0,12.6
981,25,Per,Forb,SC/CSR,Rubiaceae,Galium verum,Host,0,0,0,0,0,0,0,0,0,0,1.4,2.3,0,0,0,2.3,6.5,9.7,0,0,0,9.7,7.4,10.3,0,0,0,10.3
