Germ_date,Trans_date,Unique_ID,Host_code,Population,Euphrasia_sp,Notes,Euphrasia dead,Host dead
20/04/2018,01/05/2018,B1574,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1575,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1576,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1577,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1578,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1579,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1580,HLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1581,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1582,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1583,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1584,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1585,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1586,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1587,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1588,PLA,R1764,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1589,HLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1590,HLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1591,HLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1592,PLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1593,PLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1594,PLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1595,PLA,R1762,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1596,HLA,R1765,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1597,HLA,R1765,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1598,PLA,R1765,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1599,PLA,R1765,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1600,PLA,R1765,Euphrasia rostkoviana,,,
20/04/2018,01/05/2018,B1601,HLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1602,HLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1603,HLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1604,HLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1605,PLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1606,PLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1607,PLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1608,PLA,R1785,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1609,HLA,R1786,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1610,HLA,R1786,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1611,PLA,R1786,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1612,PLA,R1786,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1613,PLA,R1786,Euphrasia rivularis,,,
20/04/2018,01/05/2018,B1614,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1615,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1616,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1617,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1618,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1619,PLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1620,PLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1621,PLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,B1622,PLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1623,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1624,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1625,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1626,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1627,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1628,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1629,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1630,HLA,M1787,Euphrasia montana,,,
20/04/2018,01/05/2018,C1631,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,A1632,ACU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1633,ACU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1634,DFL,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1635,DFL,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1636,FOV,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1637,FOV,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1638,HLA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1639,HLA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1640,LCO,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1641,LCO,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1642,LPE,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1643,OVU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1644,OVU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1645,PLA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1646,PLA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1647,PMA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1648,PMA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1649,UGA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1650,UGA,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1651,VCH,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1652,VCH,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1653,HPU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1654,HPU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1655,HPU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1656,HPU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1657,HPU,A1763,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1658,HPU,A1766,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1659,HPU,A1766,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1660,HPU,A1766,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1661,HPU,A1766,Euphrasia anglica,,,
25/04/2018,02/05/2018,A1662,ACU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1663,ACU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1664,DFL,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1665,DFL,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1666,FOV,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1667,FOV,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1668,HLA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1669,HLA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1670,LCO,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1671,LCO,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1672,LPE,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1673,LPE,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1674,OVU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1675,OVU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1676,PLA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1677,PMA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1678,UGA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1679,VCH,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1680,VCH,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1681,ACU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1682,DFL,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1683,FOV,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1684,HLA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1685,LCO,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1686,LPE,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1687,OVU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1688,PLA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1689,PMA,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1690,VCH,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1691,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1692,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1693,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1694,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1695,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1696,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1697,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1698,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1699,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1700,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1701,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1702,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1703,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1704,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1705,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1706,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1707,HPU,M1768,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1708,ACU,M1767,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1709,DFL,M1767,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1710,ACU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1711,DFL,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1712,FOV,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1713,HLA,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1714,LCO,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1715,LPE,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1716,OVU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1717,PLA,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1718,PMA,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1719,VCH,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1720,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1721,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1722,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1723,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1724,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1725,HPU,M1769,Euphrasia micrantha,,,
25/04/2018,02/05/2018,A1726,HPU,M1769,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1727,ACU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1728,ACU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1729,ACU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1730,ACU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1731,DFL,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1732,DFL,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1733,DFL,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1734,DFL,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1735,FOV,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1736,FOV,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1737,FOV,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1738,FOV,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1739,HLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1740,HLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1741,HLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1742,HLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1743,LCO,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1744,LCO,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1745,LCO,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1746,LCO,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1747,LPE,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1748,LPE,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1749,LPE,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1750,LPE,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1751,OVU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1752,OVU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1753,OVU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1754,OVU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1755,PLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1756,PLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1757,PLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1758,PLA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1759,PMA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1760,PMA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1761,PMA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1762,PMA,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1763,VCH,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1764,VCH,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1765,VCH,V1761,Euphrasia vigursii,Euphrasia dead,Y,
25/04/2018,02/05/2018,A1766,VCH,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1767,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1768,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1769,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1770,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1771,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1772,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1773,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1774,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1775,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1776,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1777,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1778,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1779,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1780,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1781,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,A1782,HPU,V1761,Euphrasia vigursii,,,
25/04/2018,02/05/2018,B1783,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1784,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1785,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1786,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1787,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1788,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1789,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1790,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1791,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1792,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1793,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1794,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1795,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1796,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1797,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1798,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1799,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1800,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1801,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1802,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1803,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1804,PLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1805,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1806,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1807,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1808,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1809,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1810,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1811,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1812,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1813,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1814,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1815,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1816,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1817,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1818,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1819,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1820,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1821,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1822,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1823,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1824,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,C1825,HLA,M1787,Euphrasia montana,,,
25/04/2018,02/05/2018,B1826,HLA,R1786,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1827,HLA,R1786,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1828,PLA,R1786,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1829,PLA,R1786,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1830,PLA,R1786,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1831,HLA,R1785,Euphrasia rivularis,,,
25/04/2018,02/05/2018,B1832,HLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1833,HLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1834,HLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1835,HLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1836,PLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1837,PLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1838,PLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1839,PLA,R1764,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1840,HLA,R1765,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1841,HLA,R1762,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,B1842,PLA,R1762,Euphrasia rostkoviana,,,
25/04/2018,02/05/2018,A1843,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1844,ACU,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1845,DFL,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1846,FOV,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1847,HLA,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1848,HPU,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1849,LCO,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1850,LPE,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1851,OVU,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1852,PLA,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1853,PMA,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1854,VCH,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1855,VCH,A1763,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1856,ACU,A1766,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1857,DFL,A1766,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1858,FOV,A1766,Euphrasia anglica,,,
30/04/2018,02/05/2018,A1859,ACU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1860,ACU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1861,DFL,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1862,DFL,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1863,FOV,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1864,FOV,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1865,HLA,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1866,LCO,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1867,LPE,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1868,OVU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1869,PLA,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1870,PMA,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1871,VCH,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1872,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1873,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1874,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1875,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1876,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1877,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1878,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1879,HPU,V1761,Euphrasia vigursii,,,
30/04/2018,02/05/2018,A1880,ACU,M1767,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1881,DFL,M1767,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1882,ACU,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1883,DFL,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1884,FOV,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1885,HLA,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1886,HPU,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1887,LCO,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1888,LPE,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1889,OVU,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1890,PLA,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1891,VCH,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1892,LCO,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1893,ACU,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1894,DFL,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1895,FOV,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1896,HLA,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1897,LPE,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1898,OVU,M1768,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1899,ACU,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1900,DFL,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1901,FOV,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1902,HLA,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1903,HPU,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1904,LCO,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1905,LPE,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1906,OVU,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1907,PLA,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1908,PMA,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1909,VCH,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,A1910,VCH,M1769,Euphrasia micrantha,,,
30/04/2018,02/05/2018,B1911,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1912,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1913,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1914,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1915,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1916,PLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1917,PLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1918,PLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1919,PLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,B1920,PLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1921,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1922,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1923,HLA,M1787,Euphrasia montana,,,
30/04/2018,02/05/2018,C1924,HLA,M1787,Euphrasia montana,,,
