"","Germ_date","Trans_date","Unique_ID","Host_code","Population","Euphrasia_sp","Leaf collected","Indumentum","Flower colour","Purple flushed","Node","Flower date","Height","Corolla size","Teeth","Branches","Leaf length","Internode length","Cauline ratio","Euphrasia_sp2","Population2"
"312","17/04/2018","26/04/2018","B1219","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","8",2018-07-09,22.4,"8.4","3","0","5.3","2.9","0.547169811","Euphrasia rostkoviana","R1764"
"313","09/05/2018","10/05/2018","B2010","HLA","R1785","Euphrasia rivularis",1,1,"W","0","5",2018-07-09,15,"6.9","2","1","3.9","1.8","0.461538462","Euphrasia rivularis","R1785"
"314","13/04/2018","23/04/2018","A562","LPE","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-08,22.4,"8.9","4","2","6.8","1.9","0.279411765","Euphrasia anglica","A1766"
"315","11/04/2018","23/04/2018","A372","LCO","T1761","Euphrasia vigursii",0,1,"W","0","10",2018-07-09,76.5,"6.8","6","3","10.4","10.8","1.038461538","Euphrasia tetraquetra","T1761"
"316","17/04/2018","26/04/2018","A946","OVU","A1763","Euphrasia anglica",0,1,"W","0","6",2018-07-09,16.3,"7.7","4","0","4.8","1.2","0.25","Euphrasia anglica","A1766"
"317","17/04/2018","26/04/2018","A1010","PLA","A1766","Euphrasia anglica",1,1,"W","0","7",2018-07-09,15.6,"8.8","3","3","5","1.1","0.22","Euphrasia anglica","A1766"
"318","17/04/2018","26/04/2018","A917","LPE","A1763","Euphrasia anglica",0,1,"W","0","9",2018-07-09,20.3,"9","4","3","6","1.2","0.2","Euphrasia anglica","A1766"
"319","17/04/2018","26/04/2018","A1056","FOV","M1768","Euphrasia micrantha",0,1,"V","1","6",2018-07-09,28.9,"5.5","2","1","3.7","6.8","1.837837838","Euphrasia micrantha","M1768"
"320","30/04/2018","02/05/2018","A1850","LPE","A1763","Euphrasia anglica",0,1,"W","0","9",2018-07-09,31.5,"9.4","4","5","8.2","5.5","0.670731707","Euphrasia anglica","A1766"
"321","17/04/2018","26/04/2018","A1151","PMA","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-07-09,27.5,"5.4","2","0","3.3","2.7","0.818181818","Euphrasia micrantha","M1769"
"322","09/04/2018","19/04/2018","A83","PLA","A1766","Euphrasia anglica",1,1,"W","0","7",2018-07-08,13.3,"8.4","3","0","4.9","1.2","0.244897959","Euphrasia anglica","A1766"
"323","13/04/2018","24/04/2018","B649","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","7",2018-07-08,44.6,"9.3","3","4","6","7.7","1.283333333","Euphrasia rostkoviana","R1765"
"324","20/04/2018","01/05/2018","A1342","VCH","V1761","Euphrasia vigursii",0,1,"V","1","8",2018-07-09,45.3,"7.5","4","0","5.2","6.1","1.173076923","Euphrasia vigursii","V1761"
"325","13/04/2018","23/04/2018","A627","OVU","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-07-08,33.7,"5.8","2","0","2.7","6.8","2.518518519","Euphrasia micrantha","M1768"
"326","20/04/2018","01/05/2018","A1549","VCH","M1769","Euphrasia micrantha",0,0,"W","1","6",2018-07-06,37.1,"4.9","2","1","4.6","11.3","2.456521739","Euphrasia micrantha","M1769"
"327","10/04/2018","19/04/2018","B273","PLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-09,55,"10.5","3","0","4.6","12.4","2.695652174","Euphrasia rostkoviana","R1762"
"328","20/04/2018","01/05/2018","A1441","FOV","A1766","Euphrasia anglica",0,1,"W","0","8",2018-07-06,26.5,"8.2","4","4","7.7","3.2","0.415584416","Euphrasia anglica","A1766"
"329","10/04/2018","19/04/2018","A225","ACU","M1768","Euphrasia micrantha",0,0,"V","1","10",2018-07-06,89.8,"6.3","3","4","3.6","15.7","4.361111111","Euphrasia micrantha","M1768"
"330","17/04/2018","26/04/2018","B1188","PLA","R1786","Euphrasia rivularis",1,1,"W","0","6",2018-07-10,17.8,"6.9","3","0","3","2.6","0.866666667","Euphrasia rivularis","R1786"
"331","20/04/2018","01/05/2018","A1553","VCH","M1769","Euphrasia micrantha",0,0,"W","1","6",2018-07-10,18.2,"5.1","2","0","2.3","4.3","1.869565217","Euphrasia micrantha","M1769"
"332","11/04/2018","23/04/2018","B465","PLA","M1787","Euphrasia montana",1,1,"W","0","9",2018-07-10,36.1,"8.3","3","0","4.7","6.3","1.340425532","Euphrasia montana","M1787"
"333","20/04/2018","01/05/2018","A1449","VCH","A1766","Euphrasia anglica",0,1,"W","0","6",2018-07-10,11.2,"6.1","3","3","4.8","0.8","0.166666667","Euphrasia anglica","A1766"
"334","03/05/2018","10/05/2018","B1966","PLA","M1787","Euphrasia montana",1,1,"W","0","5",2018-07-10,35.4,"6.8","4","0","4.6","6.8","1.47826087","Euphrasia montana","M1787"
"335","13/04/2018","23/04/2018","A561","LPE","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-10,18,"6","4","0","5.6","1.2","0.214285714","Euphrasia anglica","A1766"
"336","25/04/2018","02/05/2018","A1672","LPE","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-07-10,40.2,"5.5","3","1","5.3","8.8","1.660377358","Euphrasia micrantha","M1768"
"337","17/04/2018","26/04/2018","A919","LPE","A1763","Euphrasia anglica",0,1,"W","0","7",2018-07-10,16.5,"8.7","3","1","5.5","2.9","0.527272727","Euphrasia anglica","A1766"
"338","09/04/2018","19/04/2018","A18","LPE","T1761","Euphrasia vigursii",0,1,"W","1","9",2018-07-07,49.2,"5.8","5","0","6.3","5.9","0.936507937","Euphrasia tetraquetra","T1761"
"339","09/04/2018","19/04/2018","A19","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-07-07,61.7,"5.7","5","1","6.9","7.8","1.130434783","Euphrasia tetraquetra","T1761"
"340","25/04/2018","02/05/2018","A1744","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-07,89.2,"6.4","6","5","11.5","8.7","0.756521739","Euphrasia tetraquetra","T1761"
"341","11/04/2018","23/04/2018","A391","PLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-07-06,49.2,"4.7","4","0","5","6.1","1.22","Euphrasia tetraquetra","T1761"
"342","11/04/2018","23/04/2018","A364","LPE","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-09,58.4,"6.6","6","3","9.4","9.6","1.021276596","Euphrasia tetraquetra","T1761"
"343","10/04/2018","19/04/2018","A260","ACU","M1769","Euphrasia micrantha",0,0,"V","1","8",2018-07-08,42.7,"4.8","2","0","4.1","10.9","2.658536585","Euphrasia micrantha","M1769"
"344","10/04/2018","19/04/2018","B286","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-10,27.8,"9.5","4","2","5.1","5.2","1.019607843","Euphrasia rostkoviana","R1765"
"345","20/04/2018","01/05/2018","A1454","ACU","M1768","Euphrasia micrantha",0,1,"W","1","6",2018-07-10,35.3,"5.5","2","1","4.8","9.1","1.895833333","Euphrasia micrantha","M1768"
"346","17/04/2018","26/04/2018","A945","PLA","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-07,26.1,"8","4","3","5.5","3.4","0.618181818","Euphrasia anglica","A1766"
"347","17/04/2018","26/04/2018","A913","LPE","A1763","Euphrasia anglica",0,1,"W","0","7",2018-07-09,21.1,"9","5","1","6.7","2.9","0.432835821","Euphrasia anglica","A1766"
"348","20/04/2018","01/05/2018","A1563","LCO","M1767","Euphrasia micrantha",0,0,"W","0","7",2018-07-08,50.7,"5.7","3","4","5.4","8.3","1.537037037","Euphrasia micrantha","M1767"
"349","30/04/2018","02/05/2018","A1905","LPE","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-09,29.3,"5","2","1","4.1","5.6","1.365853659","Euphrasia micrantha","M1769"
"350","13/04/2018","23/04/2018","A586","UGA","A1763","Euphrasia anglica",0,1,"W","1","8",2018-07-09,12,"6.3","3","0","3.9","0.9","0.230769231","Euphrasia anglica","A1766"
"351","25/04/2018","02/05/2018","A1719","VCH","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-07,20.4,"4.7","1","2","2.9","3.9","1.344827586","Euphrasia micrantha","M1769"
"352","13/04/2018","23/04/2018","A501","LCO","T1761","Euphrasia vigursii",0,1,"W","1","9",2018-07-07,49.5,"6.2","4","2","6.1","8.7","1.426229508","Euphrasia tetraquetra","T1761"
"353","10/04/2018","19/04/2018","B294","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","10",2018-07-10,31.3,"9.9","4","8","5.7","3.1","0.543859649","Euphrasia rostkoviana","R1765"
"354","17/04/2018","26/04/2018","A954","PLA","A1763","Euphrasia anglica",1,1,"W","0","9",2018-07-10,29.9,"9.1","3","1","4.6","3.6","0.782608696","Euphrasia anglica","A1766"
"355","20/04/2018","01/05/2018","A1485","LPE","M1768","Euphrasia micrantha",0,0,"W","1","6",2018-07-11,44.3,"6.3","3","2","4.4","8.8","2","Euphrasia micrantha","M1768"
"356","20/04/2018","01/05/2018","A1559","ACU","M1767","Euphrasia micrantha",0,0,"W","1","5",2018-07-07,16,"4.9","2","0","3.8","2.6","0.684210526","Euphrasia micrantha","M1767"
"357","17/04/2018","26/04/2018","A810","PLA","T1761","Euphrasia vigursii",1,1,"W","1","9",2018-07-08,46.4,"5.9","4","0","6.3","7.1","1.126984127","Euphrasia tetraquetra","T1761"
"358","11/04/2018","23/04/2018","A363","LPE","T1761","Euphrasia vigursii",1,1,"W","1","9",2018-07-09,45.5,"6.1","5","0","7","8.4","1.2","Euphrasia tetraquetra","T1761"
"359","20/04/2018","01/05/2018","A1546","UGA","M1769","Euphrasia micrantha",0,0,"W","1","6",2018-07-10,33,"5.3","2","0","4.4","10.1","2.295454545","Euphrasia micrantha","M1769"
"360","25/04/2018","02/05/2018","A1746","LCO","T1761","Euphrasia vigursii",0,1,"W","0","8",2018-07-06,62.9,"5.4","3","1","8.1","10.4","1.283950617","Euphrasia tetraquetra","T1761"
"361","20/04/2018","01/05/2018","A1446","PLA","A1766","Euphrasia anglica",0,1,"W","0","7",2018-07-07,24.1,"8.8","4","2","7","3.5","0.5","Euphrasia anglica","A1766"
"362","09/04/2018","19/04/2018","A71","LPE","A1766","Euphrasia anglica",0,1,"W","0","8",2018-07-09,23.2,"8.1","5","2","6.2","2.8","0.451612903","Euphrasia anglica","A1766"
"363","20/04/2018","01/05/2018","A1390","PLA","A1763","Euphrasia anglica",1,1,"W","0","7",2018-07-09,22.5,"8.6","4","2","5.6","3.4","0.607142857","Euphrasia anglica","A1766"
"364","17/04/2018","26/04/2018","A783","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-07,55.8,"6.4","5","0","7.5","5.6","0.746666667","Euphrasia tetraquetra","T1761"
"365","25/04/2018","02/05/2018","A1748","LPE","V1761","Euphrasia vigursii",0,1,"V","0","8",2018-07-09,48,"6.2","4","1","7","4.8","0.685714286","Euphrasia vigursii","V1761"
"366","09/04/2018","19/04/2018","A20","LPE","T1761","Euphrasia vigursii",0,1,"W","1","9",2018-07-09,56,"6","5","1","8.5","6.2","0.729411765","Euphrasia tetraquetra","T1761"
"367","17/04/2018","26/04/2018","A1102","ACU","M1769","Euphrasia micrantha",0,0,"V","1","6",2018-07-10,11.2,"4.7","2","0","2.3","1.6","0.695652174","Euphrasia micrantha","M1769"
"368","17/04/2018","26/04/2018","A772","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-09,62.4,"6.2","6","1","10.4","4.5","0.432692308","Euphrasia tetraquetra","T1761"
"369","17/04/2018","26/04/2018","A780","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-10,56.7,"5.5","4","1","8.5","8","0.941176471","Euphrasia tetraquetra","T1761"
"370","17/04/2018","26/04/2018","A979","UGA","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-11,17,"6.6","3","1","5.1","1.4","0.274509804","Euphrasia anglica","A1766"
"371","03/05/2018","10/05/2018","B1964","PLA","M1787","Euphrasia montana",1,1,"W","0","8",2018-07-11,44,"7.6","5","0","4.6","1.9","0.413043478","Euphrasia montana","M1787"
"372","10/04/2018","19/04/2018","B294","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-11,24.1,"7.8","4","2","4.7","2.3","0.489361702","Euphrasia rostkoviana","R1765"
"373","11/04/2018","23/04/2018","A390","PLA","T1761","Euphrasia vigursii",1,1,"W","0","10",2018-07-11,43.9,"6.8","5","0","5.5","5.5","1","Euphrasia tetraquetra","T1761"
"374","09/04/2018","19/04/2018","A28","LCO","T1761","Euphrasia vigursii",0,1,"W","0","11",2018-07-11,87,"6.8","5","5","10.3","5.9","0.572815534","Euphrasia tetraquetra","T1761"
"375","11/04/2018","23/04/2018","A431","PLA","A1766","Euphrasia anglica",1,1,"W","0","8",2018-07-11,13.8,"6.5","3","0","5.5","1.9","0.345454545","Euphrasia anglica","A1766"
"376","20/04/2018","01/05/2018","A1516","ACU","M1769","Euphrasia micrantha",0,0,"W","1","5",2018-07-11,12.2,"3.8","2","0","2.5","2.7","1.08","Euphrasia micrantha","M1769"
"377","17/04/2018","26/04/2018","A981","UGA","A1763","Euphrasia anglica",0,1,"W","0","8",2018-07-12,19,"5.9","5","0","5.4","1.2","0.222222222","Euphrasia anglica","A1766"
"378","20/04/2018","01/05/2018","A1554","VCH","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-07-12,27,"5.3","2","0","4","7.4","1.85","Euphrasia micrantha","M1769"
"379","17/04/2018","26/04/2018","A770","LCO","T1761","Euphrasia vigursii",0,1,"W","0","10",2018-07-10,78,"6.7","6","3","10.7","8.8","0.822429907","Euphrasia tetraquetra","T1761"
"380","17/04/2018","26/04/2018","A771","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-10,81.2,"6.9","5","3","10.8","9.1","0.842592593","Euphrasia tetraquetra","T1761"
"381","17/04/2018","26/04/2018","A778","LCO","T1761","Euphrasia vigursii",0,1,"W","0","10",2018-07-11,83.7,"6.9","6","4","11.3","8.6","0.761061947","Euphrasia tetraquetra","T1761"
"382","20/04/2018","01/05/2018","A1302","LCO","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-07-11,78.7,"6.1","6","3","10","9.1","0.91","Euphrasia tetraquetra","T1761"
"383","30/04/2018","02/05/2018","A1887","LCO","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-07-12,28.5,"6","3","0","2.9","4.9","1.689655172","Euphrasia micrantha","M1768"
"384","17/04/2018","26/04/2018","B1227","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","8",2018-07-11,15.6,"6.9","4","0","4.7","1.2","0.255319149","Euphrasia rostkoviana","R1764"
"385","13/04/2018","24/04/2018","B680","PLA","M1787","Euphrasia montana",1,1,"W","0","7",2018-07-11,51.6,"7.3","3","0","5.9","7.1","1.203389831","Euphrasia montana","M1787"
